,Learners,Learn rate,Depth,F1 Macro Score
1500,13.0,29.0,5.0,0.6580937099371473
1501,13.0,29.0,6.0,0.6602211123229837
1502,13.0,29.0,7.0,0.6583428199988383
1503,13.0,29.0,8.0,0.6565543804036851
1504,13.0,29.0,9.0,0.6634342825633148
1505,13.0,31.0,3.0,0.6107670089338382
1506,13.0,31.0,4.0,0.5858825055998602
1507,13.0,31.0,5.0,0.6558325451940539
1508,13.0,31.0,6.0,0.6457780420566475
1509,13.0,31.0,7.0,0.6447773795840408
1510,13.0,31.0,8.0,0.6170934197550034
1511,13.0,31.0,9.0,0.6816948133918892
1512,13.0,33.0,3.0,0.575798767375578
1513,13.0,33.0,4.0,0.6156293032200264
1514,13.0,33.0,5.0,0.6193597383547109
1515,13.0,33.0,6.0,0.6535679765526264
1516,13.0,33.0,7.0,0.6549978984715169
1517,13.0,33.0,8.0,0.6332940109863884
1518,13.0,33.0,9.0,0.6853356763679457
1519,13.0,35.0,3.0,0.5816219190074332
1520,13.0,35.0,4.0,0.6467205778938514
1521,13.0,35.0,5.0,0.6350735257552917
1522,13.0,35.0,6.0,0.6390046957675042
1523,13.0,35.0,7.0,0.6571296963242028
1524,13.0,35.0,8.0,0.6460797240872018
1525,13.0,35.0,9.0,0.6852411578216343
1526,13.0,37.0,3.0,0.5991014599743304
1527,13.0,37.0,4.0,0.6077385084421567
1528,13.0,37.0,5.0,0.649278059465699
1529,13.0,37.0,6.0,0.6478380091322715
1530,13.0,37.0,7.0,0.6535341010272425
1531,13.0,37.0,8.0,0.6439414149210778
1532,13.0,37.0,9.0,0.6742393213985213
1533,13.0,39.0,3.0,0.6086182151583814
1534,13.0,39.0,4.0,0.6071112929956006
1535,13.0,39.0,5.0,0.6339725830578393
1536,13.0,39.0,6.0,0.6596216897087961
1537,13.0,39.0,7.0,0.6797707544145218
1538,13.0,39.0,8.0,0.6537318186392066
1539,13.0,39.0,9.0,0.6853482042067651
1540,13.0,41.0,3.0,0.5806224644493813
1541,13.0,41.0,4.0,0.6094485772928473
1542,13.0,41.0,5.0,0.6604123684597054
1543,13.0,41.0,6.0,0.6317273957465095
1544,13.0,41.0,7.0,0.682305176562465
1545,13.0,41.0,8.0,0.6457581733754794
1546,13.0,41.0,9.0,0.6683970579672137
1547,13.0,43.0,3.0,0.6160635868693719
1548,13.0,43.0,4.0,0.6178066611462519
1549,13.0,43.0,5.0,0.639317095333972
1550,13.0,43.0,6.0,0.6579827868598876
1551,13.0,43.0,7.0,0.6446050458837783
1552,13.0,43.0,8.0,0.6694575373558188
1553,13.0,43.0,9.0,0.6878524019516903
1554,13.0,45.0,3.0,0.6043360443259645
1555,13.0,45.0,4.0,0.6478145895776605
1556,13.0,45.0,5.0,0.6323719469878409
1557,13.0,45.0,6.0,0.645253390653952
1558,13.0,45.0,7.0,0.6650408129349288
1559,13.0,45.0,8.0,0.6614597391261161
1560,13.0,45.0,9.0,0.682902263527598
1561,13.0,47.0,3.0,0.6253736830505039
1562,13.0,47.0,4.0,0.6182417262381584
1563,13.0,47.0,5.0,0.6488842903721285
1564,13.0,47.0,6.0,0.6620165745393487
1565,13.0,47.0,7.0,0.6828953247768232
1566,13.0,47.0,8.0,0.6256605333267896
1567,13.0,47.0,9.0,0.6694477393780108
1568,13.0,49.0,3.0,0.6225910847553153
1569,13.0,49.0,4.0,0.6684273921893109
1570,13.0,49.0,5.0,0.6461919584398159
1571,13.0,49.0,6.0,0.6438563907745057
1572,13.0,49.0,7.0,0.6661274631545568
1573,13.0,49.0,8.0,0.6300196826301434
1574,13.0,49.0,9.0,0.6580651564149845
1575,14.0,1.0,3.0,0.401092707560179
1576,14.0,1.0,4.0,0.4113478405809513
1577,14.0,1.0,5.0,0.4128977716259989
1578,14.0,1.0,6.0,0.4296865969390377
1579,14.0,1.0,7.0,0.4391750499141292
1580,14.0,1.0,8.0,0.45525231434876207
1581,14.0,1.0,9.0,0.4516983989388194
1582,14.0,3.0,3.0,0.5395094156860323
1583,14.0,3.0,4.0,0.5629227941709793
1584,14.0,3.0,5.0,0.5772062549322144
1585,14.0,3.0,6.0,0.6120881705227891
1586,14.0,3.0,7.0,0.6257388855172531
1587,14.0,3.0,8.0,0.6723040508407812
1588,14.0,3.0,9.0,0.6354882936738682
1589,14.0,5.0,3.0,0.5384195316456928
1590,14.0,5.0,4.0,0.5849344026769769
1591,14.0,5.0,5.0,0.6277088303414987
1592,14.0,5.0,6.0,0.6451533833508514
1593,14.0,5.0,7.0,0.6517186009303675
1594,14.0,5.0,8.0,0.6840261525909254
1595,14.0,5.0,9.0,0.675166859840427
1596,14.0,7.0,3.0,0.5684871798701023
1597,14.0,7.0,4.0,0.6128780932950422
1598,14.0,7.0,5.0,0.6319421170183567
1599,14.0,7.0,6.0,0.6472881291685472
1600,14.0,7.0,7.0,0.6338083062777085
1601,14.0,7.0,8.0,0.6981502213087556
1602,14.0,7.0,9.0,0.667091729708142
1603,14.0,9.0,3.0,0.5762070479134054
1604,14.0,9.0,4.0,0.6020107814952612
1605,14.0,9.0,5.0,0.6450861816894153
1606,14.0,9.0,6.0,0.6644144799343777
1607,14.0,9.0,7.0,0.6674801245518057
1608,14.0,9.0,8.0,0.6788084962659742
1609,14.0,9.0,9.0,0.6883319734432647
1610,14.0,11.0,3.0,0.5779194705341125
1611,14.0,11.0,4.0,0.6178506554891804
1612,14.0,11.0,5.0,0.6397949086718576
1613,14.0,11.0,6.0,0.6565214316793468
1614,14.0,11.0,7.0,0.6440783408423209
1615,14.0,11.0,8.0,0.6725662805069927
1616,14.0,11.0,9.0,0.7000267113762042
1617,14.0,13.0,3.0,0.5943662624993465
1618,14.0,13.0,4.0,0.6269866351804809
1619,14.0,13.0,5.0,0.6428523302567043
1620,14.0,13.0,6.0,0.6452980790601565
1621,14.0,13.0,7.0,0.6791118362958058
1622,14.0,13.0,8.0,0.6542603990499177
1623,14.0,13.0,9.0,0.6904133936104397
1624,14.0,15.0,3.0,0.5857032452068218
1625,14.0,15.0,4.0,0.5895738475078801
1626,14.0,15.0,5.0,0.653078365284703
1627,14.0,15.0,6.0,0.6249230240004233
1628,14.0,15.0,7.0,0.6837919249178841
1629,14.0,15.0,8.0,0.6528371445669919
1630,14.0,15.0,9.0,0.6795438286428572
1631,14.0,17.0,3.0,0.5808451103765276
1632,14.0,17.0,4.0,0.6008744975576622
1633,14.0,17.0,5.0,0.6352571247986137
1634,14.0,17.0,6.0,0.645310299124508
1635,14.0,17.0,7.0,0.6478894531300029
1636,14.0,17.0,8.0,0.7043324920318692
1637,14.0,17.0,9.0,0.6886103078504333
1638,14.0,19.0,3.0,0.5906049270047593
1639,14.0,19.0,4.0,0.6250763010795257
1640,14.0,19.0,5.0,0.6392361537071136
1641,14.0,19.0,6.0,0.6602175833477278
1642,14.0,19.0,7.0,0.6486630613577984
1643,14.0,19.0,8.0,0.6907186457274126
1644,14.0,19.0,9.0,0.677301760841085
1645,14.0,21.0,3.0,0.6198247237941755
1646,14.0,21.0,4.0,0.6411126443563674
1647,14.0,21.0,5.0,0.6499236460659394
1648,14.0,21.0,6.0,0.6339670838637079
1649,14.0,21.0,7.0,0.6378673530537694
1650,14.0,21.0,8.0,0.6886227725345775
1651,14.0,21.0,9.0,0.6712141502467887
1652,14.0,23.0,3.0,0.6052595025553315
1653,14.0,23.0,4.0,0.6241184715349338
1654,14.0,23.0,5.0,0.6550964650916475
1655,14.0,23.0,6.0,0.6332591722702532
1656,14.0,23.0,7.0,0.6376971409583266
1657,14.0,23.0,8.0,0.6750405108880773
1658,14.0,23.0,9.0,0.6861560545128995
1659,14.0,25.0,3.0,0.5960721602362203
1660,14.0,25.0,4.0,0.6109821996720106
1661,14.0,25.0,5.0,0.6630507201547422
1662,14.0,25.0,6.0,0.6480641261188658
1663,14.0,25.0,7.0,0.6725220567337683
1664,14.0,25.0,8.0,0.7103578166375251
1665,14.0,25.0,9.0,0.6894998322853761
1666,14.0,27.0,3.0,0.6059633759642595
1667,14.0,27.0,4.0,0.6308360025698138
1668,14.0,27.0,5.0,0.6392709600027443
1669,14.0,27.0,6.0,0.6246571415708623
1670,14.0,27.0,7.0,0.661715877388264
1671,14.0,27.0,8.0,0.6511760024841439
1672,14.0,27.0,9.0,0.683325001702637
1673,14.0,29.0,3.0,0.621305453780059
1674,14.0,29.0,4.0,0.6066367086546115
1675,14.0,29.0,5.0,0.641875927134864
1676,14.0,29.0,6.0,0.6576781626102227
1677,14.0,29.0,7.0,0.6681268371221806
1678,14.0,29.0,8.0,0.6564487596505963
1679,14.0,29.0,9.0,0.6696697374508139
1680,14.0,31.0,3.0,0.6081861919235385
1681,14.0,31.0,4.0,0.5970177238347415
1682,14.0,31.0,5.0,0.6541837919730416
1683,14.0,31.0,6.0,0.643402490839949
1684,14.0,31.0,7.0,0.644309095209019
1685,14.0,31.0,8.0,0.6275214970188747
1686,14.0,31.0,9.0,0.6831346645028319
1687,14.0,33.0,3.0,0.589452431430917
1688,14.0,33.0,4.0,0.6380268282368233
1689,14.0,33.0,5.0,0.6251313374109004
1690,14.0,33.0,6.0,0.6694771654725284
1691,14.0,33.0,7.0,0.6737909089016604
1692,14.0,33.0,8.0,0.6380734520792
1693,14.0,33.0,9.0,0.6859610186786969
1694,14.0,35.0,3.0,0.585461463563116
1695,14.0,35.0,4.0,0.6453629368311339
1696,14.0,35.0,5.0,0.6439098978537305
1697,14.0,35.0,6.0,0.6406203415479097
1698,14.0,35.0,7.0,0.6556494345226388
1699,14.0,35.0,8.0,0.6565944933849588
1700,14.0,35.0,9.0,0.6879361978454467
1701,14.0,37.0,3.0,0.6038771104867597
1702,14.0,37.0,4.0,0.6173051134934605
1703,14.0,37.0,5.0,0.6477118306530071
1704,14.0,37.0,6.0,0.6575916493699178
1705,14.0,37.0,7.0,0.6590642141147153
1706,14.0,37.0,8.0,0.6236061071224293
1707,14.0,37.0,9.0,0.679439424651762
1708,14.0,39.0,3.0,0.6004083200139534
1709,14.0,39.0,4.0,0.6062415623461213
1710,14.0,39.0,5.0,0.6421265267047407
1711,14.0,39.0,6.0,0.6533736490860449
1712,14.0,39.0,7.0,0.6794406456506816
1713,14.0,39.0,8.0,0.6690806912009095
1714,14.0,39.0,9.0,0.6917031834123191
1715,14.0,41.0,3.0,0.5857894767560464
1716,14.0,41.0,4.0,0.6103382245426208
1717,14.0,41.0,5.0,0.6605120266270278
1718,14.0,41.0,6.0,0.6275242603540674
1719,14.0,41.0,7.0,0.6926638867667564
1720,14.0,41.0,8.0,0.6493722005417459
1721,14.0,41.0,9.0,0.6798490879366786
1722,14.0,43.0,3.0,0.6111197040575721
1723,14.0,43.0,4.0,0.6143795170695574
1724,14.0,43.0,5.0,0.6277951333912022
1725,14.0,43.0,6.0,0.6610112206438694
1726,14.0,43.0,7.0,0.6495336476905097
1727,14.0,43.0,8.0,0.6423399404847863
1728,14.0,43.0,9.0,0.6867054919514229
1729,14.0,45.0,3.0,0.6115282407966955
1730,14.0,45.0,4.0,0.639410334607736
1731,14.0,45.0,5.0,0.6233939953255601
1732,14.0,45.0,6.0,0.6580319368196392
1733,14.0,45.0,7.0,0.6695236570617152
1734,14.0,45.0,8.0,0.6646151471970483
1735,14.0,45.0,9.0,0.6876909689217334
1736,14.0,47.0,3.0,0.6259021569961478
1737,14.0,47.0,4.0,0.5931480036251713
1738,14.0,47.0,5.0,0.6343624795388341
1739,14.0,47.0,6.0,0.6449377752782828
1740,14.0,47.0,7.0,0.6835745722894762
1741,14.0,47.0,8.0,0.6291370382167483
1742,14.0,47.0,9.0,0.6847384069187832
1743,14.0,49.0,3.0,0.6022916576638159
1744,14.0,49.0,4.0,0.6458445818131014
1745,14.0,49.0,5.0,0.6520065273767436
1746,14.0,49.0,6.0,0.6386121158092999
1747,14.0,49.0,7.0,0.6775826654653296
1748,14.0,49.0,8.0,0.6374155341676588
1749,14.0,49.0,9.0,0.6602610373956881
1750,15.0,1.0,3.0,0.4032384565480333
1751,15.0,1.0,4.0,0.4207694394102709
1752,15.0,1.0,5.0,0.41921368316474583
1753,15.0,1.0,6.0,0.4319630030615252
1754,15.0,1.0,7.0,0.4413431857710128
1755,15.0,1.0,8.0,0.455576326171547
1756,15.0,1.0,9.0,0.45144363009124033
1757,15.0,3.0,3.0,0.5377983549486667
1758,15.0,3.0,4.0,0.565262549653592
1759,15.0,3.0,5.0,0.5973984061013629
1760,15.0,3.0,6.0,0.6203646224331009
1761,15.0,3.0,7.0,0.6283273839315229
1762,15.0,3.0,8.0,0.6712283966008629
1763,15.0,3.0,9.0,0.6544363628501323
1764,15.0,5.0,3.0,0.5423244186023286
1765,15.0,5.0,4.0,0.5913112598964358
1766,15.0,5.0,5.0,0.6306854785866892
1767,15.0,5.0,6.0,0.6493677629431942
1768,15.0,5.0,7.0,0.6475823912508142
1769,15.0,5.0,8.0,0.6882759854676246
1770,15.0,5.0,9.0,0.6728305019108487
1771,15.0,7.0,3.0,0.569787184341261
1772,15.0,7.0,4.0,0.5929901218162573
1773,15.0,7.0,5.0,0.631433310101827
1774,15.0,7.0,6.0,0.6407673891182276
1775,15.0,7.0,7.0,0.634168189174962
1776,15.0,7.0,8.0,0.6872538285623443
1777,15.0,7.0,9.0,0.671373163934253
1778,15.0,9.0,3.0,0.576025152381251
1779,15.0,9.0,4.0,0.5955335602272993
1780,15.0,9.0,5.0,0.6447412485732624
1781,15.0,9.0,6.0,0.6724245612067848
1782,15.0,9.0,7.0,0.6751441205449211
1783,15.0,9.0,8.0,0.6903705506160691
1784,15.0,9.0,9.0,0.6975745606057155
1785,15.0,11.0,3.0,0.5733990199105476
1786,15.0,11.0,4.0,0.6242354336724849
1787,15.0,11.0,5.0,0.645267589806094
1788,15.0,11.0,6.0,0.6381118481025605
1789,15.0,11.0,7.0,0.6519678089178917
1790,15.0,11.0,8.0,0.6807389180289143
1791,15.0,11.0,9.0,0.702329870554966
1792,15.0,13.0,3.0,0.5864707925886324
1793,15.0,13.0,4.0,0.6264026999944255
1794,15.0,13.0,5.0,0.6410152734855473
1795,15.0,13.0,6.0,0.6346200160367543
1796,15.0,13.0,7.0,0.685566226151891
1797,15.0,13.0,8.0,0.6588096659380399
1798,15.0,13.0,9.0,0.6986166628276672
1799,15.0,15.0,3.0,0.5990259703729186
1800,15.0,15.0,4.0,0.5878557820530093
1801,15.0,15.0,5.0,0.6527158537150125
1802,15.0,15.0,6.0,0.6287273977538348
1803,15.0,15.0,7.0,0.683701368849013
1804,15.0,15.0,8.0,0.6673480225974551
1805,15.0,15.0,9.0,0.6728420415998204
1806,15.0,17.0,3.0,0.591363018071859
1807,15.0,17.0,4.0,0.598885113648185
1808,15.0,17.0,5.0,0.635204801163334
1809,15.0,17.0,6.0,0.6326220956744075
1810,15.0,17.0,7.0,0.6661139974929456
1811,15.0,17.0,8.0,0.692450803239087
1812,15.0,17.0,9.0,0.6855115603054383
1813,15.0,19.0,3.0,0.5995151236268922
1814,15.0,19.0,4.0,0.6232681870544395
1815,15.0,19.0,5.0,0.6418417848628938
1816,15.0,19.0,6.0,0.6626161373848122
1817,15.0,19.0,7.0,0.6499698260694189
1818,15.0,19.0,8.0,0.6994126545725068
1819,15.0,19.0,9.0,0.6788482750146424
1820,15.0,21.0,3.0,0.6251831414377592
1821,15.0,21.0,4.0,0.6354435236828273
1822,15.0,21.0,5.0,0.6518760320944367
1823,15.0,21.0,6.0,0.6362605494776379
1824,15.0,21.0,7.0,0.6489497867060837
1825,15.0,21.0,8.0,0.6818904603582238
1826,15.0,21.0,9.0,0.6713526429198435
1827,15.0,23.0,3.0,0.6160625894727657
1828,15.0,23.0,4.0,0.6307674196753902
1829,15.0,23.0,5.0,0.6502448201492912
1830,15.0,23.0,6.0,0.6416388858139438
1831,15.0,23.0,7.0,0.6432138649636117
1832,15.0,23.0,8.0,0.6623766290295198
1833,15.0,23.0,9.0,0.683444441331647
1834,15.0,25.0,3.0,0.5988692120653514
1835,15.0,25.0,4.0,0.6255808114199108
1836,15.0,25.0,5.0,0.6603897107150992
1837,15.0,25.0,6.0,0.65032787790537
1838,15.0,25.0,7.0,0.673568272370085
1839,15.0,25.0,8.0,0.7112922906830248
1840,15.0,25.0,9.0,0.6893404149224851
1841,15.0,27.0,3.0,0.6055026083920256
1842,15.0,27.0,4.0,0.6275799655271714
1843,15.0,27.0,5.0,0.6400631742714283
1844,15.0,27.0,6.0,0.637045586792491
1845,15.0,27.0,7.0,0.6617797296805702
1846,15.0,27.0,8.0,0.6461179196184208
1847,15.0,27.0,9.0,0.6846334551539477
1848,15.0,29.0,3.0,0.6210689056398366
1849,15.0,29.0,4.0,0.6097697290231463
1850,15.0,29.0,5.0,0.6612725059264574
1851,15.0,29.0,6.0,0.6563991835894141
1852,15.0,29.0,7.0,0.6540759829897235
1853,15.0,29.0,8.0,0.6502489842031105
1854,15.0,29.0,9.0,0.6659880809782328
1855,15.0,31.0,3.0,0.590705591909517
1856,15.0,31.0,4.0,0.6110223173533423
1857,15.0,31.0,5.0,0.6501583708613687
1858,15.0,31.0,6.0,0.6495739740618558
1859,15.0,31.0,7.0,0.6445291331421209
1860,15.0,31.0,8.0,0.6304347525734993
1861,15.0,31.0,9.0,0.6797818038794557
1862,15.0,33.0,3.0,0.6023802320638078
1863,15.0,33.0,4.0,0.6406186611858923
1864,15.0,33.0,5.0,0.6304928564666332
1865,15.0,33.0,6.0,0.6660097838283324
1866,15.0,33.0,7.0,0.6743624923404539
1867,15.0,33.0,8.0,0.6314487118497851
1868,15.0,33.0,9.0,0.6889289925766026
1869,15.0,35.0,3.0,0.5930404337909456
1870,15.0,35.0,4.0,0.6393224756571245
1871,15.0,35.0,5.0,0.6566334484073726
1872,15.0,35.0,6.0,0.634804077435461
1873,15.0,35.0,7.0,0.6436150047174178
1874,15.0,35.0,8.0,0.6640680571807411
1875,15.0,35.0,9.0,0.7060863834461012
1876,15.0,37.0,3.0,0.6158878352149602
1877,15.0,37.0,4.0,0.6288458317497615
1878,15.0,37.0,5.0,0.6439377899735956
1879,15.0,37.0,6.0,0.6476474788405218
1880,15.0,37.0,7.0,0.6569389481467508
1881,15.0,37.0,8.0,0.6227534359678344
1882,15.0,37.0,9.0,0.6835158564179078
1883,15.0,39.0,3.0,0.609570676237343
1884,15.0,39.0,4.0,0.6152584586839558
1885,15.0,39.0,5.0,0.6452783866678644
1886,15.0,39.0,6.0,0.6543131252115335
1887,15.0,39.0,7.0,0.6750143792279516
1888,15.0,39.0,8.0,0.6827003233393774
1889,15.0,39.0,9.0,0.6881389618382387
1890,15.0,41.0,3.0,0.5925759772487135
1891,15.0,41.0,4.0,0.6079301570483717
1892,15.0,41.0,5.0,0.6534292168843716
1893,15.0,41.0,6.0,0.6253035771427999
1894,15.0,41.0,7.0,0.6908643661878971
1895,15.0,41.0,8.0,0.6497647956524084
1896,15.0,41.0,9.0,0.6754155692300188
1897,15.0,43.0,3.0,0.5905903061427026
1898,15.0,43.0,4.0,0.6210303112850314
1899,15.0,43.0,5.0,0.6464822712998429
1900,15.0,43.0,6.0,0.6474968697932969
1901,15.0,43.0,7.0,0.6427310250383906
1902,15.0,43.0,8.0,0.6488427173583544
1903,15.0,43.0,9.0,0.6933648817832905
1904,15.0,45.0,3.0,0.6070331329830758
1905,15.0,45.0,4.0,0.6418568941687242
1906,15.0,45.0,5.0,0.625344401214686
1907,15.0,45.0,6.0,0.6677916394598887
1908,15.0,45.0,7.0,0.658567474339494
1909,15.0,45.0,8.0,0.6698042014692511
1910,15.0,45.0,9.0,0.6854739113943311
1911,15.0,47.0,3.0,0.6289419198462033
1912,15.0,47.0,4.0,0.6010997759353911
1913,15.0,47.0,5.0,0.6337618233504793
1914,15.0,47.0,6.0,0.6435457490169002
1915,15.0,47.0,7.0,0.6910382126231631
1916,15.0,47.0,8.0,0.6223795214806149
1917,15.0,47.0,9.0,0.6774338756373068
1918,15.0,49.0,3.0,0.5898280498303963
1919,15.0,49.0,4.0,0.6573072495351314
1920,15.0,49.0,5.0,0.6523488837871914
1921,15.0,49.0,6.0,0.6502673536620195
1922,15.0,49.0,7.0,0.6836986088290835
1923,15.0,49.0,8.0,0.6343137151759125
1924,15.0,49.0,9.0,0.6560718518995744
1925,16.0,1.0,3.0,0.4032384565480333
1926,16.0,1.0,4.0,0.4206999533812441
1927,16.0,1.0,5.0,0.41730955286238414
1928,16.0,1.0,6.0,0.4477666429082685
1929,16.0,1.0,7.0,0.44117270114603413
1930,16.0,1.0,8.0,0.45290023975976174
1931,16.0,1.0,9.0,0.45410384267889964
1932,16.0,3.0,3.0,0.5398173356695567
1933,16.0,3.0,4.0,0.5633008225146046
1934,16.0,3.0,5.0,0.6017636166660825
1935,16.0,3.0,6.0,0.622225417158252
1936,16.0,3.0,7.0,0.6299673690433685
1937,16.0,3.0,8.0,0.6652820306510341
1938,16.0,3.0,9.0,0.675781075451397
1939,16.0,5.0,3.0,0.5679430963528133
1940,16.0,5.0,4.0,0.582269812737447
1941,16.0,5.0,5.0,0.6275124269420479
1942,16.0,5.0,6.0,0.6534583177260178
1943,16.0,5.0,7.0,0.653343261545328
1944,16.0,5.0,8.0,0.6882759854676246
1945,16.0,5.0,9.0,0.6768761639005361
1946,16.0,7.0,3.0,0.5730076106161827
1947,16.0,7.0,4.0,0.5925387656130623
1948,16.0,7.0,5.0,0.6278210636442139
1949,16.0,7.0,6.0,0.6473677068190395
1950,16.0,7.0,7.0,0.643396608833176
1951,16.0,7.0,8.0,0.6796861088685338
1952,16.0,7.0,9.0,0.6666423942070072
1953,16.0,9.0,3.0,0.5723999997560985
1954,16.0,9.0,4.0,0.6127225395874097
1955,16.0,9.0,5.0,0.6538488662587812
1956,16.0,9.0,6.0,0.6583549563639155
1957,16.0,9.0,7.0,0.6748145289441017
1958,16.0,9.0,8.0,0.6881218275359962
1959,16.0,9.0,9.0,0.6979390566833301
1960,16.0,11.0,3.0,0.58045461712588
1961,16.0,11.0,4.0,0.6174180149762878
1962,16.0,11.0,5.0,0.6414522745499572
1963,16.0,11.0,6.0,0.6438140861957171
1964,16.0,11.0,7.0,0.6533827374304968
1965,16.0,11.0,8.0,0.6853777254807889
1966,16.0,11.0,9.0,0.7026035176078845
1967,16.0,13.0,3.0,0.5889307519459326
1968,16.0,13.0,4.0,0.6363601445738226
1969,16.0,13.0,5.0,0.6388514569512211
1970,16.0,13.0,6.0,0.6316977636892069
1971,16.0,13.0,7.0,0.6679964760945374
1972,16.0,13.0,8.0,0.6559611810895551
1973,16.0,13.0,9.0,0.6940382205254398
1974,16.0,15.0,3.0,0.600421830441779
1975,16.0,15.0,4.0,0.5786532682443862
1976,16.0,15.0,5.0,0.6477250993521683
1977,16.0,15.0,6.0,0.6228856107990846
1978,16.0,15.0,7.0,0.6799201980033208
1979,16.0,15.0,8.0,0.6680849076688409
1980,16.0,15.0,9.0,0.6787337743181547
1981,16.0,17.0,3.0,0.5920336537128625
1982,16.0,17.0,4.0,0.6045935894272673
1983,16.0,17.0,5.0,0.6425785154147013
1984,16.0,17.0,6.0,0.6436527393147966
1985,16.0,17.0,7.0,0.667434007663581
1986,16.0,17.0,8.0,0.6896578404041532
1987,16.0,17.0,9.0,0.7000591434773631
1988,16.0,19.0,3.0,0.590937437823472
1989,16.0,19.0,4.0,0.6373445871401798
1990,16.0,19.0,5.0,0.6371517301941186
1991,16.0,19.0,6.0,0.6629548626485608
1992,16.0,19.0,7.0,0.655270732439899
1993,16.0,19.0,8.0,0.691859852795301
1994,16.0,19.0,9.0,0.6700568924386225
1995,16.0,21.0,3.0,0.608627145404754
1996,16.0,21.0,4.0,0.6381789579680236
1997,16.0,21.0,5.0,0.6474605460722824
1998,16.0,21.0,6.0,0.651699106999107
1999,16.0,21.0,7.0,0.6607049629744829
2000,16.0,21.0,8.0,0.6789714595788476
2001,16.0,21.0,9.0,0.6708288960177835
2002,16.0,23.0,3.0,0.6257732155079546
2003,16.0,23.0,4.0,0.6366556987296887
2004,16.0,23.0,5.0,0.6529986211745301
2005,16.0,23.0,6.0,0.6468488571503219
2006,16.0,23.0,7.0,0.6403157150389793
2007,16.0,23.0,8.0,0.6617490772440732
2008,16.0,23.0,9.0,0.6875647203524836
2009,16.0,25.0,3.0,0.5995161670871988
2010,16.0,25.0,4.0,0.5963847013923318
2011,16.0,25.0,5.0,0.6551954783332515
2012,16.0,25.0,6.0,0.6492036297343271
2013,16.0,25.0,7.0,0.6739616702603384
2014,16.0,25.0,8.0,0.7094102792616163
2015,16.0,25.0,9.0,0.6958522444777928
2016,16.0,27.0,3.0,0.6058231145886126
2017,16.0,27.0,4.0,0.643750472358884
2018,16.0,27.0,5.0,0.6326292005126823
2019,16.0,27.0,6.0,0.6403693936521584
2020,16.0,27.0,7.0,0.67325163093979
2021,16.0,27.0,8.0,0.6425138524797281
2022,16.0,27.0,9.0,0.694841445102534
2023,16.0,29.0,3.0,0.6404807867967258
2024,16.0,29.0,4.0,0.6224645107202689
2025,16.0,29.0,5.0,0.6583392555118637
2026,16.0,29.0,6.0,0.6624083305375167
2027,16.0,29.0,7.0,0.6663978296582779
2028,16.0,29.0,8.0,0.6493150314232742
2029,16.0,29.0,9.0,0.6659880809782328
2030,16.0,31.0,3.0,0.5847163219871401
2031,16.0,31.0,4.0,0.6169033110057586
2032,16.0,31.0,5.0,0.648467224703664
2033,16.0,31.0,6.0,0.6478997347125329
2034,16.0,31.0,7.0,0.6394888173434997
2035,16.0,31.0,8.0,0.6290840527976778
2036,16.0,31.0,9.0,0.6669422452037138
2037,16.0,33.0,3.0,0.600268366992039
2038,16.0,33.0,4.0,0.6423937903855279
2039,16.0,33.0,5.0,0.6349487525211687
2040,16.0,33.0,6.0,0.6540791656700884
2041,16.0,33.0,7.0,0.6594959251543521
2042,16.0,33.0,8.0,0.6384527916037454
2043,16.0,33.0,9.0,0.6990679529204964
2044,16.0,35.0,3.0,0.5898622994817451
2045,16.0,35.0,4.0,0.6346338256146559
2046,16.0,35.0,5.0,0.6642295852445871
2047,16.0,35.0,6.0,0.6309150353386939
2048,16.0,35.0,7.0,0.6448138909195432
2049,16.0,35.0,8.0,0.661470292849109
2050,16.0,35.0,9.0,0.6911871183696624
2051,16.0,37.0,3.0,0.6202847593790369
2052,16.0,37.0,4.0,0.6227996839890582
2053,16.0,37.0,5.0,0.6463595602249803
2054,16.0,37.0,6.0,0.6481883186520605
2055,16.0,37.0,7.0,0.6527115402816974
2056,16.0,37.0,8.0,0.6238961780003323
2057,16.0,37.0,9.0,0.6821749894407133
2058,16.0,39.0,3.0,0.6091780620822644
2059,16.0,39.0,4.0,0.5925474159737115
2060,16.0,39.0,5.0,0.642581625194803
2061,16.0,39.0,6.0,0.6615603933653621
2062,16.0,39.0,7.0,0.6719180603421591
2063,16.0,39.0,8.0,0.6662201345906895
2064,16.0,39.0,9.0,0.6864505375737495
2065,16.0,41.0,3.0,0.5902632957087427
2066,16.0,41.0,4.0,0.6182049605189976
2067,16.0,41.0,5.0,0.6720278549288984
2068,16.0,41.0,6.0,0.6215531922062604
2069,16.0,41.0,7.0,0.6906617786161771
2070,16.0,41.0,8.0,0.6500934245557407
2071,16.0,41.0,9.0,0.6657976627113956
2072,16.0,43.0,3.0,0.5746968476552408
2073,16.0,43.0,4.0,0.6288020994886225
2074,16.0,43.0,5.0,0.6353376008332006
2075,16.0,43.0,6.0,0.6515930725996808
2076,16.0,43.0,7.0,0.6398426593264359
2077,16.0,43.0,8.0,0.6471061504620529
2078,16.0,43.0,9.0,0.7045408060285335
2079,16.0,45.0,3.0,0.6133096517071203
2080,16.0,45.0,4.0,0.6303000665989172
2081,16.0,45.0,5.0,0.618937665815013
2082,16.0,45.0,6.0,0.658858502929087
2083,16.0,45.0,7.0,0.6725560246818827
2084,16.0,45.0,8.0,0.6725480985283825
